business_name,official_website,emails,phones,address,extraction_method,confidence,pages_visited,social_linkedin,social_facebook,social_instagram,social_twitter,social_youtube,social_github,errors,provenance
,https://www.outboundcapitaliigpllc55jennajoavenuesaratogasprings.com,,,"55 Jenna Jo Avenue, 55 Jenna Jo Avenue, Saratoga Springs, US",HTTP,0.0,https://www.outboundcapitaliigpllc55jennajoavenuesaratogasprings.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.andrewovedsuiteamiamifl.com,,,"310 NW 26TH ST, SUITE A, Miami, FL",HTTP,0.0,https://www.andrewovedsuiteamiamifl.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.robertoshea1stfloorgreenwichct.com,,,"Two Greenwich Plaza, 1st Floor, Greenwich, CT",HTTP,0.0,https://www.robertoshea1stfloorgreenwichct.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.robinostlund5thfloorstamfordct.com,,,"K2/D&S Management Co., 5th Floor, Stamford, CT",HTTP,0.0,https://www.robinostlund5thfloorstamfordct.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orvietopartnerslpsuite910bostonma.com,,,"21 Custom House St, Suite 910, Boston, MA",HTTP,0.0,https://www.orvietopartnerslpsuite910bostonma.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.andreworyunit612cambridgema.com,,,"350 3rd St., Unit 612, Cambridge, MA",HTTP,0.0,https://www.andreworyunit612cambridgema.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.overlinellc311nelsonstswatlanta.com,,,"311 Nelson St SW, 311 Nelson St SW, Atlanta, US",HTTP,0.0,https://www.overlinellc311nelsonstswatlanta.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.adaobiosakweapt10lakeplacidny.com,,,"2511 Main Street, Apt 10, Lake Placid, NY",HTTP,0.0,https://www.adaobiosakweapt10lakeplacidny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.normaosullivanonenexuswaycamanabaye9.com,,,"c/o Intertrust Corp. Serv. (Cayman) Ltd, One Nexus Way, Camana Bay, E9",HTTP,0.0,https://www.normaosullivanonenexuswaycamanabaye9.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.andreaovelar8thfloornewyorkny.com,,,"30 Wall Street, 8th Floor, New York, NY",HTTP,0.0,https://www.andreaovelar8thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ovalparkcapitalllc4thfloorraleighnc.com,,,"1 Glenwood Avenue, 4th Floor, Raleigh, NC",HTTP,0.0,https://www.ovalparkcapitalllc4thfloorraleighnc.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jacobiowens1939bostonma.com,,,"867 Boylston St., #1939, Boston, MA",HTTP,0.0,https://www.jacobiowens1939bostonma.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.katherineorbste13a425paloaltoca.com,,,"855 El Camino Real, Ste 13A-425, Palo Alto, CA",HTTP,0.0,https://www.katherineorbste13a425paloaltoca.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.davidonzay26reidstreethamiltond0.com,,,"A.S. Cooper Building, 26 Reid Street, Hamilton, D0",HTTP,0.0,https://www.davidonzay26reidstreethamiltond0.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orsopartnersfundgpllcsuite511southsanfranciscoca.com,,,"395 Oyster Point, Suite 511, South San Francisco, CA",HTTP,0.0,https://www.orsopartnersfundgpllcsuite511southsanfranciscoca.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.piniorbachno247watertownma.com,,,"15 MAIN STREET, NO. 247, WATERTOWN, MA",HTTP,0.0,https://www.piniorbachno247watertownma.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jaredopelunit9saintpaulmn.com,,,"289 5th Street E, Unit 9, Saint Paul, MN",HTTP,0.0,https://www.jaredopelunit9saintpaulmn.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.philiporbansuite3550miamifl.com,,,"200 South Biscayne Blvd, Suite 3550, Miami, FL",HTTP,0.0,https://www.philiporbansuite3550miamifl.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.craigoramsuite2300chicagoil.com,,,"C/O LASALLE INVESTMENT MANAGEMENT, SUITE 2300, CHICAGO, IL",HTTP,0.0,https://www.craigoramsuite2300chicagoil.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.davidorem4566pointwhitedrivenebainbridgeisland.com,,,"4566 Point White Drive NE, 4566 Point White Drive NE, Bainbridge Island, US",HTTP,0.0,https://www.davidorem4566pointwhitedrivenebainbridgeisland.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jamesorsillopmb37361bostonma.com,,,"68 Harrison Ave, PMB 37361, Boston, MA",HTTP,0.0,https://www.jamesorsillopmb37361bostonma.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.timothyoplersuite201bparkvillemo.com,,,"170 English Landing Drive, Suite 201B, Parkville, MO",HTTP,0.0,https://www.timothyoplersuite201bparkvillemo.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.kyleorr3002130adelaidestreetwesttoronto.com,,,"3002 - 130 Adelaide Street West, 3002 - 130 Adelaide Street West, Toronto, US",HTTP,0.0,https://www.kyleorr3002130adelaidestreetwesttoronto.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.onewilliamstreetcapitalmanagementlp25thfloornewyorkny.com,,,"299 PARK AVENUE, 25TH FLOOR, NEW YORK, NY",Merged,0.0,https://www.onewilliamstreetcapitalmanagementlp25thfloornewyorkny.com; https://www.onewilliamstreetcapitalpartnersgpllc25thfloornewyorkny.com,,,,,,,AI Enrichment Error: All providers failed for structured query. Last error: Gemini rate limited (429). Retry after 60.0s.; AI Enrichment Error: No AI providers available for structured query.; HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.onexcorporation40thfloornewyorkny.com,,,"712 FIFTH AVENUE, 40TH FLOOR, NEW YORK, NY",Merged,0.0,https://www.onexcorporation40thfloornewyorkny.com; https://www.onexpartnersleafcvgpllc40thfloornewyorkny.com; https://www.onexpartnersleafcvgplp40thfloornewyorkny.com,,,,,,,AI Enrichment Error: All providers failed for structured query. Last error: Gemini rate limited (429). Retry after 60.0s.; AI Enrichment Error: No AI providers available for structured query.; HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.onyxassetmanagementvllcsuite505woodbridgenj.com,,,"90 Woodbridge Center Drive, Suite 505, Woodbridge, NJ",HTTP,0.0,https://www.onyxassetmanagementvllcsuite505woodbridgenj.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.kevinorourke50southlasallestreetchicago.com,,,"50 South LaSalle Street, 50 South LaSalle Street, Chicago, US",HTTP,0.0,https://www.kevinorourke50southlasallestreetchicago.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.erikorossuite1940centurycityca.com,,,"2049 Century Park East, Suite 1940, Century City, CA",HTTP,0.0,https://www.erikorossuite1940centurycityca.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.hunterorahoodaptaridgwayco.com,,,"844 Charles St, (Apt.A), Ridgway, CO",HTTP,0.0,https://www.hunterorahoodaptaridgwayco.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.optoseriesgpllccsuite605newyorkny.com,,,"31 West 27th Street, Suite 605, New York, NY",Merged,0.0,https://www.optoinvestmentmanagementllcsuite605newyorkny.com; https://www.optoseriesgpllcasuite605newyorkny.com; https://www.optoseriesgpllccsuite605newyorkny.com,,,,,,,AI Enrichment Error: No AI providers available for structured query.; HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orionindustrialventuresllc25thfloornewyorkny.com,,,"1045 Avenue of the Americas, 25th Floor, New York, NY",HTTP,0.0,https://www.orionindustrialventuresllc25thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ceciliaorchard751broadstreetnewark.com,,,"751 Broad Street, 751 Broad Street, Newark, US",HTTP,0.0,https://www.ceciliaorchard751broadstreetnewark.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.michaelonghaisuite133melbournefl.com,,,"540 Montreal Ave, Suite 133, Melbourne, FL",HTTP,0.0,https://www.michaelonghaisuite133melbournefl.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jeanmarcorlandoste1200sheridanwy.com,,,"1309 Coffeen Ave, STE 1200, Sheridan, WY",HTTP,0.0,https://www.jeanmarcorlandoste1200sheridanwy.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.mauricioordonezsuite510aventurafl.com,,,"18851 NE 29th Ave., Suite 510, Aventura, FL",HTTP,0.0,https://www.mauricioordonezsuite510aventurafl.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.onexseniorcreditgpllc930sylvanavenueenglewoodcliffs.com,,,"930 Sylvan Avenue, 930 Sylvan Avenue, Englewood Cliffs, US",Merged,0.0,https://www.onexcreditpartnersllc930sylvanavenueenglewoodcliffs.com; https://www.onexseniorcreditgpllc930sylvanavenueenglewoodcliffs.com,,,,,,,AI Enrichment Error: No AI providers available for structured query.; HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orangehousingdevelopmentcorporationorangehousingdevelopmentcorporationsuite200orangeca.com,,,"414 E. Chapman Avenue, Suite 200, Orange, CA",HTTP,0.0,https://www.orangehousingdevelopmentcorporationorangehousingdevelopmentcorporationsuite200orangeca.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orioncapitalmanagersllpboulevarddelafoiregrandduchyofluxembourgn4.com,,,"11/13, boulevard de la Foire, Grand Duchy of Luxembourg, N4",Merged,0.0,https://www.orioncapitalmanagersllpboulevarddelafoiregrandduchyofluxembourgn4.com; https://www.orionfundvipartnersarlboulevarddelafoiregrandduchyofluxembourgn4.com,,,,,,,AI Enrichment Error: No AI providers available for structured query.; HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.barzilayoren955almastpaloalto.com,,,"955 Alma St, 955 Alma St, Palo Alto, US",HTTP,0.0,https://www.barzilayoren955almastpaloalto.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.mattornstein7610mortonstdallas.com,,,"7610 Morton St, 7610 Morton St, Dallas, US",HTTP,0.0,https://www.mattornstein7610mortonstdallas.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.pabloordonezsuite200torontoa6.com,,,"20 Adelaide Street East, Suite 200, Toronto, A6",HTTP,0.0,https://www.pabloordonezsuite200torontoa6.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.bufordortalesuite1600newyorkny.com,,,"c/o Franklin BSP Real Estate Debt, Suite 1600, New York, NY",HTTP,0.0,https://www.bufordortalesuite1600newyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orpsouthwindsmanagerllcsuite310deerfieldil.com,,,"740 WAUKEGAN ROAD, SUITE 310, DEERFIELD, IL",HTTP,0.0,https://www.orpsouthwindsmanagerllcsuite310deerfieldil.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.giovannidavideorsi909thirdavenuenewyork.com,,,"909 Third Avenue, 909 Third Avenue, New York, US",HTTP,0.0,https://www.giovannidavideorsi909thirdavenuenewyork.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.stevenorbuch40thfloornewyorkny.com,,,"9 West 57th Street, 40th Floor, New York, NY",HTTP,0.0,https://www.stevenorbuch40thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ryanorbuchsuite200houstontx.com,,,"10111 RICHMOND AVENUE, SUITE 200, Houston, TX",HTTP,0.0,https://www.ryanorbuchsuite200houstontx.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orcacapitalllc1297miamifl.com,,,"1200 Brickell Avenue, #1297, Miami, FL",HTTP,0.0,https://www.orcacapitalllc1297miamifl.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.jeffreyoppenheimer1770soceanblvdno201pompanobeach.com,,,"1770 S OCEAN BLVD NO 201, 1770 S OCEAN BLVD NO 201, POMPANO BEACH, US",HTTP,0.0,https://www.jeffreyoppenheimer1770soceanblvdno201pompanobeach.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orchardglobalassetmanagementspteltdrepublicplaza2501singaporeu0.com,,,"9 Raffles Place, Republic Plaza #25-01, Singapore, U0",HTTP,0.0,https://www.orchardglobalassetmanagementspteltdrepublicplaza2501singaporeu0.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.guyoranim11thfloornewyorkny.com,,,"131 Varick Street, 11th Floor, New York, NY",HTTP,0.0,https://www.guyoranim11thfloornewyorkny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.mickyonvural730thirdavenuenewyork.com,,,"730 Third Avenue, 730 Third Avenue, New York, US",HTTP,0.0,https://www.mickyonvural730thirdavenuenewyork.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.noneorgsmartcitycoinvestmentgpllcste300austintx.com,,,"1111 W. 6th St., Ste. 300, Austin, TX",HTTP,0.0,https://www.noneorgsmartcitycoinvestmentgpllcste300austintx.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.noneopenspxiigplp228parkavenuespmb64734newyork.com,,,"228 Park Avenue S PMB 64734, 228 Park Avenue S PMB 64734, New York, US",Merged,0.0,https://www.noneopenspxiigplp228parkavenuespmb64734newyork.com; https://www.noneopenvcinc228parkavenuespmb64734newyork.com,,,,,,,AI Enrichment Error: No AI providers available for structured query.; HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.peterorth2ndfloorbrooklynny.com,,,"c/o 4DX Ventures GP, 2nd Floor, Brooklyn, NY",HTTP,0.0,https://www.peterorth2ndfloorbrooklynny.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ryanoquinnsuite250portsmouthnh.com,,,"273 Corporate Drive, Suite 250, Portsmouth, NH",HTTP,0.0,https://www.ryanoquinnsuite250portsmouthnh.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.fernandoortegacalletivolia6sanjuanpr.com,,,"Urb Paseo de la Fuente, Calle Tivoli A6, San Juan, PR",HTTP,0.0,https://www.fernandoortegacalletivolia6sanjuanpr.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orvietogplpsuite910bostonma.com,,,"21 Custom House St, Suite 910, Boston, MA",HTTP,0.0,https://www.orvietogplpsuite910bostonma.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.odedorgiltechnioncityhaifal3.com,,,"Minus 1 entry, Technion City, Haifa, L3",HTTP,0.0,https://www.odedorgiltechnioncityhaifal3.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.luzauroraortizsalgadosuite160cpmb1445austintx.com,,,"10900 RESEARCH BLVD, SUITE 160C PMB 1445, AUSTIN, TX",HTTP,0.0,https://www.luzauroraortizsalgadosuite160cpmb1445austintx.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.orlilcfspvgpllc2371commonwealthparksouthcolumbus.com,,,"2371 Commonwealth Park South, 2371 Commonwealth Park South, Columbus, US",HTTP,0.0,https://www.orlilcfspvgpllc2371commonwealthparksouthcolumbus.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.alastairorchardsuite300fortworthtx.com,,,"4500 Mercantile Plaza Drive, Suite 300, Fort Worth, TX",HTTP,0.0,https://www.alastairorchardsuite300fortworthtx.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: No AI providers available for structured query.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.seanorionsuite100denverco.com,,,"2443 S University Blvd, Suite 100, Denver, CO",HTTP,0.0,https://www.seanorionsuite100denverco.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: All providers failed for structured query. Last error: Gemini rate limited (429). Retry after 60.0s.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.brendanoreillyste2000losangelesca.com,,,"11111 Santa Monica Blvd., Ste. 2000, Los Angeles, CA",HTTP,0.0,https://www.brendanoreillyste2000losangelesca.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: All providers failed for structured query. Last error: Gemini rate limited (429). Retry after 60.0s.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.ducong92221stavehonolulu.com,,,"922 21st Ave., 922 21st Ave., Honolulu, US",HTTP,0.0,https://www.ducong92221stavehonolulu.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: All providers failed for structured query. Last error: Gemini rate limited (429). Retry after 60.0s.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
,https://www.oppenheimeralternativeinvestmentmanagementllc85broadstreetnewyork.com,,,"85 Broad Street, 85 Broad Street, New York, US",HTTP,0.0,https://www.oppenheimeralternativeinvestmentmanagementllc85broadstreetnewyork.com,,,,,,,HTTP homepage failed: Failed after 4 attempts. Last error: [Errno 11001] getaddrinfo failed; AI Enrichment Error: All providers failed for structured query. Last error: Gemini rate limited (429). Retry after 60.0s.,"{""business_name"": ""scraper"", ""emails"": """", ""phones"": """", ""address"": ""importer""}"
